"meta:instanceID","StartTime","Device","previos:entrevistador","previos:regiao","idade:idade","social:sexo","social:renda","social:escolaridade","social:cor","social:religiao","frases:frases1","frases:frases2","frases:frases3","frases:frases4","frases:frases5","frases:frases6","frases:frases7","frases:frases8","frases:frases9","frases:frases10","frases:frases11","frases:frases12","frases:frases13","frases:frases14","frases:frases15","frases:frases16","frases:frases17","frases:frases18","frases:frases19","frases:frases20","frases:frases21","informacoes:informacao1","informacoes:informacao2","informacoes:informacao3","informacoes:informacao4","informacoes:manifestacao1","informacoes:manifestacao2","informacoes:manifestacao3","informacoes:manifestacao4","informacoes:esquerda1","informacoes:esquerda2","informacoes:conservador"
"uuid:e5ba645e-889d-4b7c-aefd-4d26ad54be7d","Sat Oct 22 16:39:14 UTC 2016","ac:d0:74:8d:47:d3","Mayara","norte 1","33","Masculino","de R$ 1.760 a R$ 2.640","superior completo","parda","evangélica não pentecostal","concorda","concorda","concorda","concorda","concorda","não concorda","concorda","não concorda","concorda","não concorda","concorda","concorda","não concorda","concorda","concorda","não concorda","concorda","não concorda","não concorda","não concorda","não concorda","nada","nada","pouco","nada","não","não","não","não","nada disso",,"muito conservador(a)"
"uuid:c97d7789-f9f2-44e4-8ead-5fed9051036f","Sat Oct 22 16:45:47 UTC 2016","ac:d0:74:8d:47:d3","Mayara","norte 1","64","Feminino","de R$ 2.640 a R$ 4.400","fundamental incompleto","branca","outra","não concorda","concorda","não concorda","concorda","concorda","não concorda","concorda","não concorda","não concorda","concorda","concorda","concorda","concorda","concorda","concorda","não concorda","concorda","concorda","concorda","concorda","concorda","pouco","nada","muito","nada","não","não","não","não","nada disso",,"um pouco conservador(a)"
"uuid:c77f92e0-9df6-42f3-a349-5886224d353c","Sat Oct 22 16:52:39 UTC 2016","ac:d0:74:8d:47:d3","Mayara","norte 1","28","Feminino","de R$ 1.760 a R$ 2.640","superior incompleto","branca","outra","não concorda","não concorda","não concorda","concorda","concorda","não concorda","concorda","não concorda","não concorda","não concorda","concorda","não concorda","concorda","não concorda","não concorda","não concorda","concorda","não concorda","concorda","concorda","não concorda","nada","nada","nada","nada","não","não","não","não","não sei",,"um pouco conservador(a)"
"uuid:1d84e630-9a87-478b-876f-b313388c6dc9","Sat Oct 22 16:59:04 UTC 2016","ac:d0:74:8d:47:d3","Mayara","norte 1","58","Feminino","de R$ 2.640 a R$ 4.400","superior incompleto","branca","evangélica pentecostal","concorda","concorda","concorda","concorda","concorda","concorda","concorda","concorda","concorda","não concorda","concorda","concorda","não concorda","não concorda","concorda","não concorda","concorda","não concorda","concorda","concorda","não concorda","nada","nada","pouco","nada","não","não","não","não","de direita",,"um pouco conservador(a)"
"uuid:cd8adc18-af88-43f7-ba37-86f1c4cc45a2","Sat Oct 22 17:04:48 UTC 2016","ac:d0:74:8d:47:d3","Mayara","norte 1","53","Masculino","de R$ 2.640 a R$ 4.400","fundamental completo","preta","evangélica pentecostal","não concorda","concorda","concorda","não concorda","concorda","concorda","concorda","concorda","não concorda","não concorda","concorda","concorda","não concorda","não concorda","concorda","concorda","não concorda","não concorda","concorda","concorda","não concorda","nada","pouco","muito","nada","não","não","não","não","de esquerda",,"muito conservador(a)"
"uuid:2ccdeff3-59cf-4a89-9afe-73fa6f3cd1f4","Sat Oct 22 17:21:59 UTC 2016","ac:d0:74:8d:47:d3","Mayara","norte 1","50","Feminino","de R$ 1.760 a R$ 2.640","fundamental incompleto","preta","evangélica pentecostal","concorda","concorda","concorda","concorda","concorda","concorda","concorda","não concorda","não concorda","concorda","concorda","concorda","não concorda","concorda","concorda","concorda","concorda","não concorda","concorda","concorda","concorda","muito","muito","muito","nada","não","não","não","não","de direita",,"muito conservador(a)"
"uuid:773e53bb-d169-4e64-a87e-5dd81830cd7a","Sat Oct 22 17:30:29 UTC 2016","ac:d0:74:8d:47:d3","Mayara","norte 1","42","Masculino","de R$ 8.800 a R$ 17.600","superior completo","parda","nenhuma","não concorda","concorda","não concorda","concorda","concorda","concorda","não sei","não sei","concorda","concorda","não concorda","não concorda","não concorda","não concorda","não concorda","concorda","não sei","não concorda","não sei","concorda","não sei","muito","muito","muito","muito","não","não","não","não","de esquerda",,"nada conservador(a)"
"uuid:58096caa-fe6b-471a-88d2-b8fd8551e20d","Sat Oct 22 17:38:04 UTC 2016","ac:d0:74:8d:47:d3","Mayara","norte 1","28","Masculino","de R$ 1.760 a R$ 2.640","médio completo","preta","católica","concorda","não concorda","concorda","concorda","concorda","concorda","concorda","não concorda","concorda","concorda","concorda","concorda","concorda","concorda","concorda","não concorda","concorda","não concorda","não concorda","concorda","concorda","nada","pouco","nada","nada","não","sim","não","não","nada disso",,"um pouco conservador(a)"
"uuid:a941f90e-c4e0-4101-ab33-0e4d80cf4c1d","Sat Oct 22 17:46:41 UTC 2016","ac:d0:74:8d:47:d3","Mayara","norte 1","81","Feminino","de R$ 4.400 a R$ 8.800","médio completo","branca","nenhuma","não concorda","não concorda","concorda","concorda","concorda","não concorda","concorda","não concorda","não concorda","não concorda","concorda","não concorda","não concorda","não concorda","concorda","não concorda","concorda","não concorda","concorda","concorda","não concorda","nada","muito","muito","nada","não","não","não","não","de centro","mais de direita","muito conservador(a)"
"uuid:6257dd8e-a7bd-450f-9d74-0bd133a273c0","Sat Oct 22 18:00:43 UTC 2016","ac:d0:74:8d:47:d3","Mayara","norte 1","25","Feminino","até R$ 1.760","médio completo","parda","católica","não concorda","não concorda","não concorda","não sei","concorda","não concorda","concorda","não concorda","não concorda","concorda","concorda","concorda","não sei","concorda","concorda","concorda","concorda","não concorda","concorda","concorda","não sei","pouco","pouco","pouco","pouco",,"não","não","não","nada disso",,"um pouco conservador(a)"
"uuid:6802e261-7305-49eb-9371-fba0edff3e00","Sat Oct 22 18:07:18 UTC 2016","ac:d0:74:8d:47:d3","Mayara","norte 1","48","Masculino","até R$ 1.760","fundamental incompleto","preta","católica","concorda","concorda","concorda","não concorda","concorda","concorda","não concorda","não concorda","não concorda","concorda","concorda","concorda","concorda","concorda","concorda","concorda","concorda","não concorda","não concorda","concorda","concorda","nada","nada","muito","nada","não","não","não","não","nada disso",,"muito conservador(a)"
"uuid:c7e98850-e128-4bc0-bcbd-72916ce163fc","Sat Oct 22 18:16:10 UTC 2016","ac:d0:74:8d:47:d3","Mayara","norte 1","49","Feminino","de R$ 1.760 a R$ 2.640","médio completo","parda","católica","não concorda","concorda","concorda","concorda","concorda","não concorda","concorda","não concorda","não concorda","não sei","concorda","concorda","não concorda","concorda","não sei","não concorda","concorda","não concorda","concorda","concorda","não concorda","muito","muito","muito","nada","não","não","não","não","de direita",,"nada conservador(a)"
"uuid:f1bffe8c-8e52-48eb-9fb3-c936efafabdd","Sat Oct 22 18:23:36 UTC 2016","ac:d0:74:8d:47:d3","Mayara","norte 1","50","Feminino","de R$ 2.640 a R$ 4.400","médio completo","branca","católica","não concorda","concorda","concorda","concorda","concorda","não concorda","concorda","não concorda","concorda","concorda","concorda","não concorda","concorda","concorda","concorda","concorda","concorda","não concorda","não concorda","concorda","não concorda","nada","pouco","nada","nada","não","não","não","não","nada disso",,"um pouco conservador(a)"
"uuid:baff1db3-e598-4d95-b936-9bbda0746972","Sat Oct 22 18:30:22 UTC 2016","ac:d0:74:8d:47:d3","Mayara","norte 1","46","Masculino","de R$ 8.800 a R$ 17.600","superior completo","preta","católica","não concorda","não concorda","não concorda","concorda","concorda","concorda","concorda","não concorda","concorda","não concorda","não concorda","não concorda","concorda","não concorda","concorda","não concorda","não concorda","não concorda","concorda","não concorda","não concorda","muito","muito","muito","pouco","não","não","não","não","de centro","mais de esquerda","muito conservador(a)"
"uuid:64ba8a08-1b2a-42bf-9b4c-b24cfd441fab","Sat Oct 22 18:41:40 UTC 2016","ac:d0:74:8d:47:d3","Mayara","norte 1","53","Feminino","de R$ 1.760 a R$ 2.640","médio completo","preta","nenhuma","não concorda","não concorda","não concorda","concorda","concorda","não concorda","concorda","não concorda","não concorda","não concorda","concorda","não concorda","não concorda","concorda","concorda","não concorda","concorda","não concorda","concorda","concorda","concorda","muito","nada","pouco","nada",,"não","não","não","nada disso",,"um pouco conservador(a)"
"uuid:4bf674a0-35c7-4386-8818-656fa66b0e8e","Sat Oct 22 18:52:30 UTC 2016","ac:d0:74:8d:47:d3","Mayara","norte 1","49","Feminino","de R$ 2.640 a R$ 4.400","médio completo","branca","católica","não concorda","não concorda","não concorda","concorda","concorda","não concorda","concorda","concorda","não concorda","concorda","concorda","concorda","concorda","concorda","concorda","concorda","concorda","não concorda","concorda","concorda","concorda","pouco","pouco","nada","nada","não","não","não","não","nada disso",,"muito conservador(a)"
"uuid:cba10564-ce99-4306-aa26-7551163b01aa","Sat Oct 22 19:05:41 UTC 2016","ac:d0:74:8d:47:d3","Mayara","norte 1","55","Masculino","de R$ 2.640 a R$ 4.400","fundamental incompleto","parda","evangélica pentecostal","concorda","concorda","concorda","concorda","concorda","concorda","concorda","concorda","não concorda","não concorda","concorda","concorda","concorda","não concorda","concorda","concorda","concorda","concorda","não concorda","concorda","concorda","nada","pouco","pouco","nada","não","não","não","não","nada disso",,"um pouco conservador(a)"
"uuid:9a7bade0-833b-499b-84c9-1e9bb14565c9","Sat Oct 22 19:13:33 UTC 2016","ac:d0:74:8d:47:d3","Mayara","norte 1","63","Feminino","de R$ 8.800 a R$ 17.600","superior incompleto","branca","católica","não concorda","não concorda","não concorda","concorda","concorda","não concorda","concorda","não concorda","não concorda","concorda","não concorda","não concorda","não concorda","concorda","concorda","não concorda","concorda","não concorda","concorda","concorda","concorda","muito","muito","muito","muito","sim","sim","não","não","de centro","mais de direita","um pouco conservador(a)"
"uuid:99ddb194-6e21-4d55-8383-c22a5fd3ceb3","Sat Oct 22 19:22:10 UTC 2016","ac:d0:74:8d:47:d3","Mayara","norte 1","40","Masculino","de R$ 4.400 a R$ 8.800","superior completo","branca","católica","não concorda","não concorda","concorda","concorda","concorda","não concorda","concorda","não concorda","não concorda","não concorda","não concorda","concorda","concorda","não concorda","concorda","não concorda","concorda","não concorda","concorda","concorda","não concorda","muito","muito","nada","nada","não","não","não","não","nada disso",,"um pouco conservador(a)"
"uuid:0230c6d0-6a8e-4fca-9314-af2fdd9317b4","Sat Oct 22 19:40:55 UTC 2016","ac:d0:74:8d:47:d3","Mayara","norte 1","35","Masculino","de R$ 2.640 a R$ 4.400","superior completo","parda","católica","concorda","não concorda","não concorda","concorda","concorda","concorda","concorda","não concorda","não concorda","não concorda","concorda","concorda","concorda","não concorda","concorda","não concorda","não concorda","não concorda","concorda","concorda","concorda","muito","muito","nada","nada","não","não","não","sim","nada disso",,"muito conservador(a)"
"uuid:8ab3be32-acaa-4636-8920-b7e05a4db176","Sat Oct 22 19:53:45 UTC 2016","ac:d0:74:8d:47:d3","Mayara","norte 1","79","Masculino","de R$ 8.800 a R$ 17.600","superior incompleto","branca","espírita/kardecista","não concorda","concorda","concorda","não concorda","concorda","não concorda","concorda","não concorda","não concorda","não concorda","concorda","não concorda","concorda","concorda","concorda","concorda","concorda","não concorda","concorda","concorda","não concorda","nada","pouco","pouco","nada","não","não","não","não","não sei",,"muito conservador(a)"
"uuid:166fb78c-d709-46fe-8713-c0535561dec2","Sat Oct 22 20:12:03 UTC 2016","ac:d0:74:8d:47:d3","Mayara","norte 1","69","Masculino","de R$ 1.760 a R$ 2.640","fundamental incompleto","branca","católica","concorda","concorda","concorda","não concorda","concorda","não concorda","concorda","concorda","não concorda","concorda","concorda","concorda","não concorda","concorda","concorda","concorda","concorda","não concorda","não concorda","concorda","não concorda","pouco","pouco",,"pouco",,"não","não","não","nada disso",,"um pouco conservador(a)"
"uuid:c1750767-504a-43b3-a25a-be5be7d149af","Sat Oct 22 20:29:06 UTC 2016","ac:d0:74:8d:47:d3","Mayara","norte 1","54","Masculino","de R$ 1.760 a R$ 2.640","fundamental incompleto","parda","católica","concorda","concorda","concorda","concorda","concorda","não concorda","concorda","não concorda","não concorda","concorda","concorda","concorda","não concorda","concorda","concorda","concorda","concorda","não concorda","concorda","concorda","não concorda","nada","muito","muito","nada",,"não","não","não","de direita",,"muito conservador(a)"
"uuid:5f360298-24c0-4e7a-82be-506fc14d89b7","Sat Oct 22 16:16:13 UTC 2016","ac:d0:74:c4:b2:21","Ju","leste 2","41","Masculino","até R$ 1.760","médio incompleto","preta","católica","concorda","concorda","concorda","concorda","concorda","concorda","concorda","não concorda","não concorda","não concorda","concorda","concorda","não concorda","concorda","concorda","concorda","concorda","não concorda","não concorda","concorda","concorda","pouco","pouco","muito","nada","não","não","não","não","nada disso",,"um pouco conservador(a)"
"uuid:f4f53b96-f0da-4e9c-b59c-8aa801cb9a8c","Sat Oct 22 16:22:05 UTC 2016","ac:d0:74:c4:b2:21","Ju","leste 2","39","Masculino","até R$ 1.760","médio completo","branca","evangélica não pentecostal","não concorda","não concorda","concorda","concorda","concorda","não concorda","concorda","não concorda","concorda","concorda","concorda","não concorda","não concorda","não sei","concorda","concorda","não concorda","não concorda","concorda","concorda","não concorda","pouco","muito","nada","nada","não","não","não","não","de direita",,"um pouco conservador(a)"
